ID	ID_Species	ID_Organ	ID_Stage	ID_libNumber	sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias	library ID	Species	Tissue	Stage	Sex.x	Used library?	Species (strain)	Organ	Developmental stage	Sex.y	Sequencing runs (machine run lane)	Stage (detail)	Total number reads	Total number aligned reads	% aligned reads	Extraction protocol	RQN	RIN	HDBR ID	Ordinal_stage	Label_As_in_PreviousAnalysis	Tissue_ForDevelopementalAnalysis
Chicken_Liver_0dph_1543	Chicken	Liver	0dph	1543	SAMEA4659362	ERR2576496	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/006/ERR2576496/ERR2576496.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/006/ERR2576496/ERR2576496.fastq.gz	E-MTAB-6769:1543sTS.Chicken.Liver.0dph.Male	1543	Chicken	Liver	0dph	Male	yes	Chicken (red junglefowl)	Liver	P0	Male	OBIWAN 44 lane 7	P0	29046635	27356488	94%	QIAgen RNeasy QIAzol	9.3	NA	NA	5	P0	Liver
Chicken_Liver_0dph_1661	Chicken	Liver	0dph	1661	SAMEA4659363	ERR2576497	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2576497/ERR2576497.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/007/ERR2576497/ERR2576497.fastq.gz	E-MTAB-6769:1661sTS.Chicken.Liver.0dph.Male	1661	Chicken	Liver	0dph	Male	yes	Chicken (red junglefowl)	Liver	P0	Male	OBIWAN 47 lane 6	P0	29752995	28698441	96%	QIAgen RNeasy QIAzol	8.6	NA	NA	5	P0	Liver
Chicken_Liver_Adult_558	Chicken	Liver	Adult	558	SAMEA4659374	ERR2576508	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/008/ERR2576508/ERR2576508.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/008/ERR2576508/ERR2576508.fastq.gz	E-MTAB-6769:558sTS.Chicken.Liver.Adult.Female	558	Chicken	Liver	Adult	Female	yes	Chicken (red junglefowl)	Liver	P155	Female	VADER 189 lane 8	P155	41014601	39104311	95%	QIAgen RNeasy QIAzol	NA	8.9	NA	9	P155	Liver
Chicken_Ovary_Adult_787	Chicken	Ovary	Adult	787	SAMEA4659377	ERR2576511	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2576511/ERR2576511.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/001/ERR2576511/ERR2576511.fastq.gz	E-MTAB-6769:787sTS.Chicken.Ovary.Adult.Female	787	Chicken	Ovary	Adult	Female	yes	Chicken (red junglefowl)	Ovary	P155	Female	VADER 191 lane 8	P155	21757252	20616636	95%	QIAgen RNeasy QIAzol	NA	8.9	NA	9	P155	Ovary
Chicken_Cerebellum_Adult_654	Chicken	Cerebellum	Adult	654	SAMEA4659380	ERR2576514	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/004/ERR2576514/ERR2576514.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/004/ERR2576514/ERR2576514.fastq.gz	E-MTAB-6769:654sTS.Chicken.Cerebellum.Adult.Male	654	Chicken	Cerebellum	Adult	Male	yes	Chicken (red junglefowl)	Hindbrain/Cerebellum	P155	Male	VADER 191 lane 7	P155	41197431	39238390	95%	QIAgen RNeasy QIAzol	NA	8.7	NA	9	P155	Cerebellum
Chicken_Kidney_adult_918	Chicken	Kidney	adult	918	SAMEA4659385	ERR2576519	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/009/ERR2576519/ERR2576519.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/009/ERR2576519/ERR2576519.fastq.gz	E-MTAB-6769:918sTS.Chicken.Kidney.adult.Male	918	Chicken	Kidney	adult	Male	yes	Chicken (red junglefowl)	Kidney	P155	Male	OBIWAN 106 lane 5	P155	29271808	28244068	96%	QIAgen RNeasy QIAzol	NA	8.3	NA	9	P155	Kidney
Chicken_Liver_adult_917	Chicken	Liver	adult	917	SAMEA4659387	ERR2576521	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2576521/ERR2576521.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/001/ERR2576521/ERR2576521.fastq.gz	E-MTAB-6769:917sTS.Chicken.Liver.adult.Male	917	Chicken	Liver	adult	Male	yes	Chicken (red junglefowl)	Liver	P155	Male	OBIWAN 106 lane 5	P155	33502963	32516681	97%	QIAgen RNeasy QIAzol	NA	8.8	NA	9	P155	Liver
Chicken_Testis_Adult_642	Chicken	Testis	Adult	642	SAMEA4659388	ERR2576522	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/002/ERR2576522/ERR2576522.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/002/ERR2576522/ERR2576522.fastq.gz	E-MTAB-6769:642sTS.Chicken.Testis.Adult.Male	642	Chicken	Testis	Adult	Male	yes	Chicken (red junglefowl)	Testis	P155	Male	VADER 191 lane 7	P155	44619248	42954394	96%	QIAgen RNeasy QIAzol	NA	8.6	NA	9	P155	Testis
Chicken_Brain_5wph_1804	Chicken	Brain	5wph	1804	SAMEA4659391	ERR2576525	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/005/ERR2576525/ERR2576525.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/005/ERR2576525/ERR2576525.fastq.gz	E-MTAB-6769:1804sTS.Chicken.Brain.5wph.Female	1804	Chicken	Brain	5wph	Female	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	P35	Female	VADER 126 lane 8	P35	22514546	21681523	96%	QIAgen RNeasy QIAzol	NA	9.3	NA	7	P35	Brain
Chicken_Kidney_5wph_2453	Chicken	Kidney	5wph	2453	SAMEA4659397	ERR2576531	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2576531/ERR2576531.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/001/ERR2576531/ERR2576531.fastq.gz	E-MTAB-6769:2453sTS.Chicken.Kidney.5wph.Female	2453	Chicken	Kidney	5wph	Female	yes	Chicken (red junglefowl)	Kidney	P35	Female	OBIWAN 98 lane 6	P35	46179314	44426284	96%	QIAgen RNeasy QIAzol	7.6	NA	NA	7	P35	Kidney
Chicken_Liver_5wph_1760	Chicken	Liver	5wph	1760	SAMEA4659398	ERR2576532	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/002/ERR2576532/ERR2576532.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/002/ERR2576532/ERR2576532.fastq.gz	E-MTAB-6769:1760sTS.Chicken.Liver.5wph.Female	1760	Chicken	Liver	5wph	Female	yes	Chicken (red junglefowl)	Liver	P35	Female	VADER 126 lane 2	P35	18898584	18371550	97%	QIAgen RNeasy QIAzol	NA	9.2	NA	7	P35	Liver
Chicken_Brain_5wph_1864	Chicken	Brain	5wph	1864	SAMEA4659403	ERR2576537	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2576537/ERR2576537.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/007/ERR2576537/ERR2576537.fastq.gz	E-MTAB-6769:1864sTS.Chicken.Brain.5wph.Male	1864	Chicken	Brain	5wph	Male	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	P35	Male	OBIWAN 47 lane 5	P35	19641671	18756289	95%	QIAgen RNeasy QIAzol	7.3	NA	NA	7	P35	Brain
Chicken_Cerebellum_5wph_1764	Chicken	Cerebellum	5wph	1764	SAMEA4659404	ERR2576538	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/008/ERR2576538/ERR2576538.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/008/ERR2576538/ERR2576538.fastq.gz	E-MTAB-6769:1764sTS.Chicken.Cerebellum.5wph.Male	1764	Chicken	Cerebellum	5wph	Male	yes	Chicken (red junglefowl)	Hindbrain/Cerebellum	P35	Male	VADER 123 lane 6	P35	34493508	31916318	93%	QIAgen RNeasy QIAzol	NA	8.8	NA	7	P35	Cerebellum
Chicken_Cerebellum_5wph_1866	Chicken	Cerebellum	5wph	1866	SAMEA4659405	ERR2576539	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/009/ERR2576539/ERR2576539.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/009/ERR2576539/ERR2576539.fastq.gz	E-MTAB-6769:1866sTSm.Chicken.Cerebellum.5wph.Male	1866	Chicken	Cerebellum	5wph	Male	yes	Chicken (red junglefowl)	Hindbrain/Cerebellum	P35	Male	VADER 194 lane 8 / OBIWAN 47 lane 8	P35	27747465	26646911	96%	QIAgen RNeasy QIAzol	7.3	NA	NA	7	P35	Cerebellum
Chicken_Kidney_5wph_2454	Chicken	Kidney	5wph	2454	SAMEA4659409	ERR2576543	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/003/ERR2576543/ERR2576543.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/003/ERR2576543/ERR2576543.fastq.gz	E-MTAB-6769:2454sTS.Chicken.Kidney.5wph.Male	2454	Chicken	Kidney	5wph	Male	yes	Chicken (red junglefowl)	Kidney	P35	Male	OBIWAN 98 lane 8	P35	32713652	31452676	96%	QIAgen RNeasy QIAzol	8	NA	NA	7	P35	Kidney
Chicken_Testis_5wph_1762	Chicken	Testis	5wph	1762	SAMEA4659412	ERR2576546	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/006/ERR2576546/ERR2576546.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/006/ERR2576546/ERR2576546.fastq.gz	E-MTAB-6769:1762sTS.Chicken.Testis.5wph.Male	1762	Chicken	Testis	5wph	Male	yes	Chicken (red junglefowl)	Testis	P35	Male	VADER 123 lane 6	P35	26795491	24941168	93%	QIAgen RNeasy QIAzol	NA	9.2	NA	7	P35	Testis
Chicken_Testis_5wph_1767	Chicken	Testis	5wph	1767	SAMEA4659413	ERR2576547	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2576547/ERR2576547.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/007/ERR2576547/ERR2576547.fastq.gz	E-MTAB-6769:1767sTS.Chicken.Testis.5wph.Male	1767	Chicken	Testis	5wph	Male	yes	Chicken (red junglefowl)	Testis	P35	Male	VADER 126 lane 3	P35	28828335	27532477	96%	QIAgen RNeasy QIAzol	NA	9	NA	7	P35	Testis
Chicken_Heart_7dph_1666	Chicken	Heart	7dph	1666	SAMEA4659419	ERR2576552	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/002/ERR2576552/ERR2576552.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/002/ERR2576552/ERR2576552.fastq.gz	E-MTAB-6769:1666sTS.Chicken.Heart.7dph.Female	1666	Chicken	Heart	7dph	Female	yes	Chicken (red junglefowl)	Heart	P7	Female	VADER 177 lane 8	P7	36214600	34930812	96%	QIAgen RNeasy QIAzol	8.1	NA	NA	6	P7	Heart
Chicken_Brain_7dph_1647	Chicken	Brain	7dph	1647	SAMEA4659427	ERR2576560	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/000/ERR2576560/ERR2576560.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/000/ERR2576560/ERR2576560.fastq.gz	E-MTAB-6769:1647sTS.Chicken.Brain.7dph.Male	1647	Chicken	Brain	7dph	Male	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	P7	Male	VADER 126 lane 8	P7	26649593	25619058	96%	QIAgen RNeasy QIAzol	8.4	NA	NA	6	P7	Brain
Chicken_Brain_7dph_1654	Chicken	Brain	7dph	1654	SAMEA4659428	ERR2576561	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2576561/ERR2576561.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/001/ERR2576561/ERR2576561.fastq.gz	E-MTAB-6769:1654sTS.Chicken.Brain.7dph.Male	1654	Chicken	Brain	7dph	Male	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	P7	Male	VADER 123 lane 6	P7	31923868	29928286	94%	QIAgen RNeasy QIAzol	8.3	NA	NA	6	P7	Brain
Chicken_Heart_7dph_1649	Chicken	Heart	7dph	1649	SAMEA4659431	ERR2576564	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/004/ERR2576564/ERR2576564.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/004/ERR2576564/ERR2576564.fastq.gz	E-MTAB-6769:1649sTS.Chicken.Heart.7dph.Male	1649	Chicken	Heart	7dph	Male	yes	Chicken (red junglefowl)	Heart	P7	Male	OBIWAN 94 lane 4	P7	45545764	44097188	97%	QIAgen RNeasy QIAzol	8.1	NA	NA	6	P7	Heart
Chicken_Kidney_7dph_1650	Chicken	Kidney	7dph	1650	SAMEA4659433	ERR2576566	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/006/ERR2576566/ERR2576566.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/006/ERR2576566/ERR2576566.fastq.gz	E-MTAB-6769:1650sTS.Chicken.Kidney.7dph.Male	1650	Chicken	Kidney	7dph	Male	yes	Chicken (red junglefowl)	Kidney	P7	Male	OBIWAN 94 lane 4	P7	37892655	36090821	95%	QIAgen RNeasy QIAzol	8.2	NA	NA	6	P7	Kidney
Chicken_Kidney_7dph_1657	Chicken	Kidney	7dph	1657	SAMEA4659434	ERR2576567	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2576567/ERR2576567.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/007/ERR2576567/ERR2576567.fastq.gz	E-MTAB-6769:1657sTS.Chicken.Kidney.7dph.Male	1657	Chicken	Kidney	7dph	Male	yes	Chicken (red junglefowl)	Kidney	P7	Male	OBIWAN 98 lane 6	P7	34381444	33057184	96%	QIAgen RNeasy QIAzol	7.3	NA	NA	6	P7	Kidney
Chicken_Liver_7dph_1651	Chicken	Liver	7dph	1651	SAMEA4659435	ERR2576568	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/008/ERR2576568/ERR2576568.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/008/ERR2576568/ERR2576568.fastq.gz	E-MTAB-6769:1651bsTS.Chicken.Liver.7dph.Male	1651	Chicken	Liver	7dph	Male	yes	Chicken (red junglefowl)	Liver	P7	Male	OBIWAN 114 lane  1	P7	23748178	23111923	97%	QIAgen RNeasy QIAzol	8.1	NA	NA	6	P7	Liver
Chicken_Liver_7dph_1679	Chicken	Liver	7dph	1679	SAMEA4659436	ERR2576569	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/009/ERR2576569/ERR2576569.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/009/ERR2576569/ERR2576569.fastq.gz	E-MTAB-6769:1679sTS.Chicken.Liver.7dph.Male	1679	Chicken	Liver	7dph	Male	yes	Chicken (red junglefowl)	Liver	P7	Male	VADER 123 lane 6	P7	40124824	37889350	94%	QIAgen RNeasy QIAzol	8.1	NA	NA	6	P7	Liver
Chicken_Testis_7dph_1680	Chicken	Testis	7dph	1680	SAMEA4659438	ERR2576571	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2576571/ERR2576571.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/001/ERR2576571/ERR2576571.fastq.gz	E-MTAB-6769:1680sTS.Chicken.Testis.7dph.Male	1680	Chicken	Testis	7dph	Male	yes	Chicken (red junglefowl)	Testis	P7	Male	VADER 123 lane 6	P7	29457936	27471549	93%	QIAgen RNeasy QIAzol	8.8	NA	NA	6	P7	Testis
Chicken_Brain_10wph_1775	Chicken	Brain	10wph	1775	SAMEA4659439	ERR2576572	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/002/ERR2576572/ERR2576572.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/002/ERR2576572/ERR2576572.fastq.gz	E-MTAB-6769:1775sTS.Chicken.Brain.10wph.Female	1775	Chicken	Brain	10wph	Female	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	P70	Female	OBIWAN 43 lane 6	P70	31924930	29995254	94%	QIAgen RNeasy QIAzol	NA	8.9	NA	8	P70	Brain
Chicken_Brain_10wph_1805	Chicken	Brain	10wph	1805	SAMEA4659440	ERR2576573	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/003/ERR2576573/ERR2576573.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/003/ERR2576573/ERR2576573.fastq.gz	E-MTAB-6769:1805sTS.Chicken.Brain.10wph.Female	1805	Chicken	Brain	10wph	Female	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	P70	Female	VADER 126 lane 8	P70	24243331	23399987	97%	QIAgen RNeasy QIAzol	NA	9.5	NA	8	P70	Brain
Chicken_Kidney_10wph_2458	Chicken	Kidney	10wph	2458	SAMEA4659446	ERR2576579	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/009/ERR2576579/ERR2576579.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/009/ERR2576579/ERR2576579.fastq.gz	E-MTAB-6769:2458sTS.Chicken.Kidney.10wph.Female	2458	Chicken	Kidney	10wph	Female	yes	Chicken (red junglefowl)	Kidney	P70	Female	VADER 183 lane 2	P70	37170483	35515721	96%	QIAgen RNeasy QIAzol	8	NA	NA	8	P70	Kidney
Chicken_Liver_10wph_1873	Chicken	Liver	10wph	1873	SAMEA4659448	ERR2576581	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2576581/ERR2576581.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/001/ERR2576581/ERR2576581.fastq.gz	E-MTAB-6769:1873sTS.Chicken.Liver.10wph.Female	1873	Chicken	Liver	10wph	Female	yes	Chicken (red junglefowl)	Liver	P70	Female	OBIWAN 47 lane 6	P70	25191077	24145943	96%	QIAgen RNeasy QIAzol	7.5	NA	NA	8	P70	Liver
Chicken_Brain_10wph_1865	Chicken	Brain	10wph	1865	SAMEA4659451	ERR2576584	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/004/ERR2576584/ERR2576584.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/004/ERR2576584/ERR2576584.fastq.gz	E-MTAB-6769:1865sTSm.Chicken.Brain.10wph.Male	1865	Chicken	Brain	10wph	Male	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	P70	Male	OBIWAN 99 lane 8 / OBIWAN 47 lane 5	P70	59512722	57160641	96%	QIAgen RNeasy QIAzol	7.6	NA	NA	8	P70	Brain
Chicken_Heart_10wph_1771	Chicken	Heart	10wph	1771	SAMEA4659455	ERR2576588	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/008/ERR2576588/ERR2576588.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/008/ERR2576588/ERR2576588.fastq.gz	E-MTAB-6769:1771sTS.Chicken.Heart.10wph.Male	1771	Chicken	Heart	10wph	Male	yes	Chicken (red junglefowl)	Heart	P70	Male	OBIWAN 88 lane 5	P70	44674643	43217891	97%	QIAgen RNeasy QIAzol	NA	8.7	NA	8	P70	Heart
Chicken_Liver_10wph_1774	Chicken	Liver	10wph	1774	SAMEA4659459	ERR2576592	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/002/ERR2576592/ERR2576592.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/002/ERR2576592/ERR2576592.fastq.gz	E-MTAB-6769:1774sTS.Chicken.Liver.10wph.Male	1774	Chicken	Liver	10wph	Male	yes	Chicken (red junglefowl)	Liver	P70	Male	OBIWAN 44 lane 7	P70	53496854	50488192	94%	QIAgen RNeasy QIAzol	NA	8.9	NA	8	P70	Liver
Chicken_Brain_10_1349	Chicken	Brain	10	1349	SAMEA4659245	ERR2576379	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/009/ERR2576379/ERR2576379.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/009/ERR2576379/ERR2576379.fastq.gz	E-MTAB-6769:1349sTS.Chicken.Brain.10.Female	1349	Chicken	Brain	10	Female	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	e10	Female	VADER 102 lane 3	e10	34744186	32829470	94%	QIAgen RNeasy QIAzol	9.1	NA	NA	1	e10	Brain
Chicken_Brain_10_1361	Chicken	Brain	10	1361	SAMEA4659246	ERR2576380	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/000/ERR2576380/ERR2576380.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/000/ERR2576380/ERR2576380.fastq.gz	E-MTAB-6769:1361sTS.Chicken.Brain.10.Female	1361	Chicken	Brain	10	Female	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	e10	Female	OBIWAN 47 lane 7	e10	22311841	21488476	96%	QIAgen RNeasy QIAzol	9.1	NA	NA	1	e10	Brain
Chicken_Cerebellum_10_1807	Chicken	Cerebellum	10	1807	SAMEA4659248	ERR2576382	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/002/ERR2576382/ERR2576382.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/002/ERR2576382/ERR2576382.fastq.gz	E-MTAB-6769:1807sTS.Chicken.Cerebellum.10.Female	1807	Chicken	Cerebellum	10	Female	yes	Chicken (red junglefowl)	Hindbrain/Cerebellum	e10	Female	OBIWAN 47 lane 5	e10	33448735	31704496	95%	QIAgen RNeasy QIAzol	NA	9.8	NA	1	e10	Cerebellum
Chicken_Kidney_10_1509	Chicken	Kidney	10	1509	SAMEA4659252	ERR2576386	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/006/ERR2576386/ERR2576386.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/006/ERR2576386/ERR2576386.fastq.gz	E-MTAB-6769:1509sTS.Chicken.Kidney.10.Female	1509	Chicken	Kidney	10	Female	yes	Chicken (red junglefowl)	Kidney	e10	Female	OBIWAN 94 lane 4	e10	33880053	32118284	95%	QIAgen RNeasy QIAzol	9	NA	NA	1	e10	Kidney
Chicken_Cerebellum_10_1752	Chicken	Cerebellum	10	1752	SAMEA4659247	ERR2576381	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2576381/ERR2576381.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/001/ERR2576381/ERR2576381.fastq.gz	E-MTAB-6769:1752sTS.Chicken.Cerebellum.10.Female	1752	Chicken	Cerebellum	10	Female	yes	Chicken (red junglefowl)	Hindbrain/Cerebellum	e10	Female	OBIWAN 43 lane 6	e10	30934870	29019304	94%	QIAgen RNeasy QIAzol	NA	10	NA	1	e10	Cerebellum
Chicken_Brain_10_1717	Chicken	Brain	10	1717	SAMEA4659257	ERR2576391	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2576391/ERR2576391.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/001/ERR2576391/ERR2576391.fastq.gz	E-MTAB-6769:1717sTS.Chicken.Brain.10.Male	1717	Chicken	Brain	10	Male	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	e10	Male	OBIWAN 51 lane 3	e10	21352914	20562269	96%	QIAgen RNeasy QIAzol	9	NA	NA	1	e10	Brain
Chicken_Heart_10_1468	Chicken	Heart	10	1468	SAMEA4659249	ERR2576383	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/003/ERR2576383/ERR2576383.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/003/ERR2576383/ERR2576383.fastq.gz	E-MTAB-6769:1468sTS.Chicken.Heart.10.Female	1468	Chicken	Heart	10	Female	yes	Chicken (red junglefowl)	Heart	e10	Female	VADER 177 lane 5	e10	34962117	33491852	96%	QIAgen RNeasy QIAzol	9.1	NA	NA	1	e10	Heart
Chicken_Brain_10_1720	Chicken	Brain	10	1720	SAMEA4659258	ERR2576392	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/002/ERR2576392/ERR2576392.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/002/ERR2576392/ERR2576392.fastq.gz	E-MTAB-6769:1720sTS.Chicken.Brain.10.Male	1720	Chicken	Brain	10	Male	yes	Chicken (red junglefowl)	Forebrain/Cerebrum	e10	Male	VADER 120 lane 3	e10	37939290	35046980	92%	QIAgen RNeasy QIAzol	9.1	NA	NA	1	e10	Brain
Chicken_Liver_10_1755	Chicken	Liver	10	1755	SAMEA4659254	ERR2576388	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/008/ERR2576388/ERR2576388.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/008/ERR2576388/ERR2576388.fastq.gz	E-MTAB-6769:1755sTS.Chicken.Liver.10.Female	1755	Chicken	Liver	10	Female	yes	Chicken (red junglefowl)	Liver	e10	Female	VADER 126 lane 1	e10	27630241	26707060	97%	QIAgen RNeasy QIAzol	NA	9.4	NA	1	e10	Liver
Chicken_Heart_10_1724	Chicken	Heart	10	1724	SAMEA4659261	ERR2576395	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/005/ERR2576395/ERR2576395.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/005/ERR2576395/ERR2576395.fastq.gz	E-MTAB-6769:1724sTS.Chicken.Heart.10.Male	1724	Chicken	Heart	10	Male	yes	Chicken (red junglefowl)	Heart	e10	Male	VADER 177 lane 8	e10	33840871	32704570	97%	QIAgen RNeasy QIAzol	8.5	NA	NA	1	e10	Heart
Chicken_Ovary_10_1331	Chicken	Ovary	10	1331	SAMEA4659255	ERR2576389	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/009/ERR2576389/ERR2576389.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/009/ERR2576389/ERR2576389.fastq.gz	E-MTAB-6769:1331sTS.Chicken.Ovary.10.Female	1331	Chicken	Ovary	10	Female	yes	Chicken (red junglefowl)	Ovary	e10	Female	OBIWAN 42 lane 6	e10	24707378	23017486	93%	QIAgen RNeasy QIAzol	9.7	NA	NA	1	e10	Ovary
Chicken_Heart_10_1729	Chicken	Heart	10	1729	SAMEA4659262	ERR2576396	Gallus gallus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/006/ERR2576396/ERR2576396.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR257/006/ERR2576396/ERR2576396.fastq.gz	E-MTAB-6769:1729sTS.Chicken.Heart.10.Male	1729	Chicken	Heart	10	Male	yes	Chicken (red junglefowl)	Heart	e10	Male	OBIWAN 94 lane 4	e10	34449613	33085712	96%	QIAgen RNeasy QIAzol	8.7	NA	NA	1	e10	Heart
